TRAFFIC LIGHTS: 000100
1552546800 000070 0202
1552546800 000071 0248
1552546800 000072 0077
1552546800 000073 0104
1552546800 000074 0119
1552546800 000075 0106
1552546800 000076 0061
1552546800 000077 0264
1552546800 000078 0140
1552546800 000079 0099
1552546800 000080 0233
1552546800 000081 0298
1552546800 000082 0067
1552546800 000083 0002
1552546800 000084 0136
1552546800 000085 0234
1552546800 000086 0257
1552546800 000087 0157
1552546800 000088 0226
1552546800 000089 0240
1552546800 000090 0201
1552546800 000091 0002
1552546800 000092 0174
1552546800 000093 0176
1552546800 000094 0054
1552546800 000095 0084
1552546800 000096 0291
1552546800 000097 0024
1552546800 000098 0005
1552546800 000099 0253
1552546800 000100 0140
1552547100 000001 0111
1552547100 000002 0235
1552547100 000003 0191
1552547100 000004 0149
1552547100 000005 0114
1552547100 000006 0201
1552547100 000007 0273
1552547100 000008 0089
1552547100 000009 0020
1552547100 000010 0289
1552547100 000011 0200
1552547100 000012 0233
1552547100 000013 0164
1552547100 000014 0155
1552547100 000015 0254
1552547100 000016 0285
1552547100 000017 0249
1552547100 000018 0164
1552547100 000019 0149
1552547100 000020 0013
1552547100 000021 0121
1552547100 000022 0063
1552547100 000023 0227
1552547100 000024 0023
1552547100 000025 0015
1552547100 000026 0040
1552547100 000027 0176
1552547100 000028 0076
1552547100 000029 0245
1552547100 000030 0066
1552547100 000031 0032
1552547100 000032 0143
1552547100 000033 0291
1552547100 000034 0068
1552547100 000035 0275
1552547100 000036 0169
1552547100 000037 0132
1552547100 000038 0212
1552547100 000039 0211
1552547100 000040 0077
1552547100 000041 0181
1552547100 000042 0227
1552547100 000043 0281
1552547100 000044 0084
1552547100 000045 0119
1552547100 000046 0291
1552547100 000047 0262
1552547100 000048 0017
1552547100 000049 0228
1552547100 000050 0185
1552547100 000051 0247
1552547100 000052 0053
1552547100 000053 0078
1552547100 000054 0077
1552547100 000055 0190
1552547100 000056 0153
1552547100 000057 0075
1552547100 000058 0196
1552547100 000059 0019
1552547100 000060 0018
1552547100 000061 0012
1552547100 000062 0202
1552547100 000063 0028
1552547100 000064 0210
1552547100 000065 0069
1552547100 000066 0172
1552547100 000067 0145
1552547100 000068 0233
1552547100 000069 0029
1552547100 000070 0288
1552547100 000071 0202
1552547100 000072 0167
1552547100 000073 0215
1552547100 000074 0210
1552547100 000075 0061
1552547100 000076 0212
1552547100 000077 0103
1552547100 000078 0105
1552547100 000079 0051
1552547100 000080 0184
1552547100 000081 0133
1552547100 000082 0290
1552547100 000083 0174
1552547100 000084 0228
1552547100 000085 0210
1552547100 000086 0268
1552547100 000087 0184
1552547100 000088 0256
1552547100 000089 0009
1552547100 000090 0089
1552547100 000091 0034
1552547100 000092 0055
1552547100 000093 0209
1552547100 000094 0116
1552547100 000095 0087
1552547100 000096 0028
1552547100 000097 0011
1552547100 000098 0012
1552547100 000099 0203
1552547100 000100 0082
1552547400 000001 0203
1552547400 000002 0204
1552547400 000003 0208
1552547400 000004 0066
1552547400 000005 0257
1552547400 000006 0155
1552547400 000007 0224
1552547400 000008 0063
1552547400 000009 0214
1552547400 000010 0273
1552547400 000011 0055
1552547400 000012 0074
1552547400 000013 0065
1552547400 000014 0271
1552547400 000015 0250
1552547400 000016 0243
1552547400 000017 0039
1552547400 000018 0232
1552547400 000019 0040
1552547400 000020 0288
1552547400 000021 0106
1552547400 000022 0148
1552547400 000023 0268
1552547400 000024 0269
1552547400 000025 0240
1552547400 000026 0053
1552547400 000027 0267
1552547400 000028 0080
1552547400 000029 0051
1552547400 000030 0172
1552547400 000031 0251
1552547400 000032 0078
1552547400 000033 0032
1552547400 000034 0045
1552547400 000035 0069
1552547400 000036 0113
1552547400 000037 0117
1552547400 000038 0034
1552547400 000039 0115
1552547400 000040 0127
1552547400 000041 0199
1552547400 000042 0145
1552547400 000043 0088
1552547400 000044 0071
1552547400 000045 0192
1552547400 000046 0139
1552547400 000047 0288
1552547400 000048 0115
1552547400 000049 0003
1552547400 000050 0008
1552547400 000051 0071
1552547400 000052 0238
1552547400 000053 0157
1552547400 000054 0121
1552547400 000055 0261
1552547400 000056 0062
1552547400 000057 0196
1552547400 000058 0265
1552547400 000059 0204
1552547400 000060 0120
1552547400 000061 0262
1552547400 000062 0063
1552547400 000063 0017
1552547400 000064 0027
1552547400 000065 0049
1552547400 000066 0202
1552547400 000067 0035
1552547400 000068 0014
1552547400 000069 0201
1552547400 000070 0106
1552547400 000071 0205
1552547400 000072 0146
1552547400 000073 0057
1552547400 000074 0206
1552547400 000075 0142
1552547400 000076 0060
1552547400 000077 0189
1552547400 000078 0071
1552547400 000079 0163
1552547400 000080 0074
1552547400 000081 0263
1552547400 000082 0040
1552547400 000083 0099
1552547400 000084 0260
1552547400 000085 0057
1552547400 000086 0083
1552547400 000087 0150
1552547400 000088 0249
1552547400 000089 0054
1552547400 000090 0111
1552547400 000091 0176
1552547400 000092 0163
1552547400 000093 0184
1552547400 000094 0217
1552547400 000095 0287
1552547400 000096 0287
1552547400 000097 0274
1552547400 000098 0108
1552547400 000099 0104
1552547400 000100 0240
1552547700 000001 0126
1552547700 000002 0224
1552547700 000003 0294
1552547700 000004 0211
1552547700 000005 0109
1552547700 000006 0123
1552547700 000007 0251
1552547700 000008 0255
1552547700 000009 0033
1552547700 000010 0258
1552547700 000011 0279
1552547700 000012 0106
1552547700 000013 0099
1552547700 000014 0114
1552547700 000015 0294
1552547700 000016 0175
1552547700 000017 0069
1552547700 000018 0030
1552547700 000019 0066
1552547700 000020 0062
1552547700 000021 0014
1552547700 000022 0091
1552547700 000023 0045
1552547700 000024 0025
1552547700 000025 0229
1552547700 000026 0063
1552547700 000027 0183
1552547700 000028 0032
1552547700 000029 0214
1552547700 000030 0266
1552547700 000031 0247
1552547700 000032 0259
1552547700 000033 0271
1552547700 000034 0267
1552547700 000035 0178
1552547700 000036 0262
1552547700 000037 0231
1552547700 000038 0261
1552547700 000039 0265
1552547700 000040 0074
1552547700 000041 0069
1552547700 000042 0225
1552547700 000043 0001
1552547700 000044 0138
1552547700 000045 0078
1552547700 000046 0155
1552547700 000047 0036
1552547700 000048 0136
1552547700 000049 0130
1552547700 000050 0219
1552547700 000051 0001
1552547700 000052 0149
1552547700 000053 0256
1552547700 000054 0046
1552547700 000055 0014
1552547700 000056 0222
1552547700 000057 0045
1552547700 000058 0013
1552547700 000059 0049
1552547700 000060 0148
1552547700 000061 0163
1552547700 000062 0125
1552547700 000063 0153
1552547700 000064 0075
1552547700 000065 0158
1552547700 000066 0200
1552547700 000067 0182
1552547700 000068 0019
1552547700 000069 0115
1552547700 000070 0071
1552547700 000071 0144
1552547700 000072 0095
1552547700 000073 0079
1552547700 000074 0180
1552547700 000075 0188
1552547700 000076 0217
1552547700 000077 0218
1552547700 000078 0198
1552547700 000079 0247
1552547700 000080 0025
1552547700 000081 0176
1552547700 000082 0062
1552547700 000083 0011
1552547700 000084 0270
1552547700 000085 0120
1552547700 000086 0056
1552547700 000087 0196
1552547700 000088 0266
1552547700 000089 0247
1552547700 000090 0275
1552547700 000091 0155
1552547700 000092 0009
1552547700 000093 0131
1552547700 000094 0273
1552547700 000095 0249
1552547700 000096 0120
1552547700 000097 0109
1552547700 000098 0014
1552547700 000099 0121
1552547700 000100 0086
1552548000 000001 0140
1552548000 000002 0099
1552548000 000003 0122
1552548000 000004 0100
1552548000 000005 0215
1552548000 000006 0290
1552548000 000007 0060
1552548000 000008 0241
1552548000 000009 0225
1552548000 000010 0116
1552548000 000011 0165
1552548000 000012 0128
1552548000 000013 0183
1552548000 000014 0130
1552548000 000015 0177
1552548000 000016 0073
1552548000 000017 0193
1552548000 000018 0044
1552548000 000019 0185
1552548000 000020 0069
1552548000 000021 0292
1552548000 000022 0075
1552548000 000023 0075
1552548000 000024 0266
1552548000 000025 0219
1552548000 000026 0269
1552548000 000027 0079
1552548000 000028 0162
1552548000 000029 0149
1552548000 000030 0126
1552548000 000031 0244
1552548000 000032 0015
1552548000 000033 0107
1552548000 000034 0205
1552548000 000035 0017
1552548000 000036 0199
1552548000 000037 0235
1552548000 000038 0016
1552548000 000039 0102
1552548000 000040 0117
1552548000 000041 0292
1552548000 000042 0192
1552548000 000043 0106
1552548000 000044 0160
1552548000 000045 0290
1552548000 000046 0248
1552548000 000047 0110
1552548000 000048 0050
1552548000 000049 0020
1552548000 000050 0039
1552548000 000051 0020
1552548000 000052 0079
1552548000 000053 0236
1552548000 000054 0240
1552548000 000055 0168
1552548000 000056 0055
1552548000 000057 0111
1552548000 000058 0282
1552548000 000059 0295
1552548000 000060 0165
1552548000 000061 0206
1552548000 000062 0108
1552548000 000063 0290
1552548000 000064 0010
1552548000 000065 0136
1552548000 000066 0190
1552548000 000067 0289
1552548000 000068 0006
1552548000 000069 0262
1552548000 000070 0005
1552548000 000071 0288
1552548000 000072 0241
1552548000 000073 0031
1552548000 000074 0180
1552548000 000075 0224
1552548000 000076 0236
1552548000 000077 0283
1552548000 000078 0035
1552548000 000079 0115
1552548000 000080 0145
1552548000 000081 0297
1552548000 000082 0008
1552548000 000083 0282
1552548000 000084 0136
1552548000 000085 0039
1552548000 000086 0176
1552548000 000087 0095
1552548000 000088 0160
1552548000 000089 0015
1552548000 000090 0187
1552548000 000091 0162
1552548000 000092 0262
1552548000 000093 0180
1552548000 000094 0255
1552548000 000095 0063
1552548000 000096 0055
1552548000 000097 0067
1552548000 000098 0026
1552548000 000099 0008
1552548000 000100 0296
1552548300 000001 0159
1552548300 000002 0266
1552548300 000003 0061
1552548300 000004 0121
1552548300 000005 0273
1552548300 000006 0008
1552548300 000007 0161
1552548300 000008 0138
1552548300 000009 0108
1552548300 000010 0000
1552548300 000011 0191
1552548300 000012 0082
1552548300 000013 0240
1552548300 000014 0132
1552548300 000015 0265
1552548300 000016 0221
1552548300 000017 0165
1552548300 000018 0287
1552548300 000019 0139
1552548300 000020 0081
1552548300 000021 0187
1552548300 000022 0101
1552548300 000023 0023
1552548300 000024 0015
1552548300 000025 0039
1552548300 000026 0156
1552548300 000027 0059
1552548300 000028 0214
1552548300 000029 0292
1552548300 000030 0060
1552548300 000031 0092
1552548300 000032 0076
1552548300 000033 0023
1552548300 000034 0194
1552548300 000035 0150
1552548300 000036 0081
1552548300 000037 0072
1552548300 000038 0049
1552548300 000039 0228
1552548300 000040 0277
1552548300 000041 0218
1552548300 000042 0175
1552548300 000043 0266
1552548300 000044 0169
1552548300 000045 0285
1552548300 000046 0027
1552548300 000047 0176
1552548300 000048 0004
1552548300 000049 0245
1552548300 000050 0298
1552548300 000051 0116
1552548300 000052 0066
1552548300 000053 0206
1552548300 000054 0147
1552548300 000055 0198
1552548300 000056 0153
1552548300 000057 0186
1552548300 000058 0286
1552548300 000059 0171
1552548300 000060 0072
1552548300 000061 0023
1552548300 000062 0049
1552548300 000063 0068
1552548300 000064 0024
1552548300 000065 0222
1552548300 000066 0046
1552548300 000067 0153
1552548300 000068 0061
1552548300 000069 0230
1552548300 000070 0179
1552548300 000071 0222
1552548300 000072 0033
1552548300 000073 0273
1552548300 000074 0047
1552548300 000075 0196
1552548300 000076 0031
1552548300 000077 0219
1552548300 000078 0284
1552548300 000079 0063
1552548300 000080 0294
1552548300 000081 0117
1552548300 000082 0261
1552548300 000083 0002
1552548300 000084 0115
1552548300 000085 0137
1552548300 000086 0158
1552548300 000087 0288
1552548300 000088 0005
1552548300 000089 0030
1552548300 000090 0182
1552548300 000091 0286
1552548300 000092 0123
1552548300 000093 0291
1552548300 000094 0084
1552548300 000095 0177
1552548300 000096 0111
1552548300 000097 0195
1552548300 000098 0297
1552548300 000099 0193
1552548300 000100 0217
1552548600 000001 0140
1552548600 000002 0281
1552548600 000003 0146
1552548600 000004 0114
1552548600 000005 0028
1552548600 000006 0100
1552548600 000007 0202
1552548600 000008 0038
1552548600 000009 0288
1552548600 000010 0235
1552548600 000011 0291
1552548600 000012 0132
1552548600 000013 0119
1552548600 000014 0079
1552548600 000015 0234
1552548600 000016 0240
1552548600 000017 0064
1552548600 000018 0070
1552548600 000019 0168
1552548600 000020 0197
1552548600 000021 0016
1552548600 000022 0103
1552548600 000023 0152
1552548600 000024 0085
1552548600 000025 0117
1552548600 000026 0238
1552548600 000027 0102
1552548600 000028 0245
1552548600 000029 0148
1552548600 000030 0252
1552548600 000031 0118
1552548600 000032 0021
1552548600 000033 0278
1552548600 000034 0016
1552548600 000035 0048
1552548600 000036 0100
1552548600 000037 0181
1552548600 000038 0235
1552548600 000039 0159
1552548600 000040 0112
1552548600 000041 0250
1552548600 000042 0122
1552548600 000043 0163
1552548600 000044 0156
1552548600 000045 0196
1552548600 000046 0121
1552548600 000047 0111
1552548600 000048 0137
1552548600 000049 0091
1552548600 000050 0030
1552548600 000051 0194
1552548600 000052 0123
1552548600 000053 0189
1552548600 000054 0230
1552548600 000055 0046
1552548600 000056 0148
1552548600 000057 0205
1552548600 000058 0087
1552548600 000059 0171
1552548600 000060 0162
1552548600 000061 0227
1552548600 000062 0103
1552548600 000063 0045
1552548600 000064 0225
1552548600 000065 0212
1552548600 000066 0115
1552548600 000067 0224
1552548600 000068 0231
1552548600 000069 0198
1552548600 000070 0216
1552548600 000071 0075
1552548600 000072 0087
1552548600 000073 0254
1552548600 000074 0054
1552548600 000075 0267
1552548600 000076 0236
1552548600 000077 0223
1552548600 000078 0239
1552548600 000079 0226
1552548600 000080 0019
1552548600 000081 0110
1552548600 000082 0222
1552548600 000083 0099
1552548600 000084 0105
1552548600 000085 0068
1552548600 000086 0171
1552548600 000087 0171
1552548600 000088 0094
1552548600 000089 0079
1552548600 000090 0046
1552548600 000091 0060
1552548600 000092 0135
1552548600 000093 0077
1552548600 000094 0233
1552548600 000095 0113
1552548600 000096 0134
1552548600 000097 0021
1552548600 000098 0051
1552548600 000099 0047
1552548600 000100 0015
1552548900 000001 0080
1552548900 000002 0095
1552548900 000003 0187
1552548900 000004 0153
1552548900 000005 0003
1552548900 000006 0222
1552548900 000007 0064
1552548900 000008 0011
1552548900 000009 0186
1552548900 000010 0012
1552548900 000011 0265
1552548900 000012 0244
1552548900 000013 0264
1552548900 000014 0007
1552548900 000015 0162
1552548900 000016 0269
1552548900 000017 0040
1552548900 000018 0257
1552548900 000019 0195
1552548900 000020 0081
1552548900 000021 0019
1552548900 000022 0239
1552548900 000023 0118
1552548900 000024 0030
1552548900 000025 0282
1552548900 000026 0019
1552548900 000027 0091
1552548900 000028 0030
1552548900 000029 0079
1552548900 000030 0272
1552548900 000031 0200
1552548900 000032 0192
1552548900 000033 0167
1552548900 000034 0278
1552548900 000035 0058
1552548900 000036 0208
1552548900 000037 0151
1552548900 000038 0219
1552548900 000039 0161
1552548900 000040 0012
1552548900 000041 0067
1552548900 000042 0276
1552548900 000043 0214
1552548900 000044 0189
1552548900 000045 0050
1552548900 000046 0253
1552548900 000047 0039
1552548900 000048 0170
1552548900 000049 0028
1552548900 000050 0208
1552548900 000051 0179
1552548900 000052 0187
1552548900 000053 0120
1552548900 000054 0267
1552548900 000055 0012
1552548900 000056 0184
